comment_id,polarity_gold,text_gold,created_at_gold,author_login,owner,repo,review_id,html_url,created_at_kaiaulu,updated_at,comment_user_login,author_association,file_path,start_line,line,original_start_line,original_line,position,diff_hunk,text_kaiaulu,polarity_kaiaulu,commit_id
4288375,0,"It is needed and is set in [constructor](https://github.com/ADmad/cakephp/blob/8ae3934378e75b2bdc7ac850f7593467fa7e7fc3/lib/Cake/Controller/Component/Auth/BasicAuthenticate.php#L55). I removed the overriding of `$settings` property so that if its keys are""",2013-05-18 04:35:27,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1275#discussion_r4288375,2013-05-18T16:35:27Z,2013-05-26T05:59:44Z,ADmad,MEMBER,lib/Cake/Controller/Component/Auth/BasicAuthenticate.php,,68.0,,,25,"@@ -44,31 +44,6 @@
 class BasicAuthenticate extends BaseAuthenticate {
 
 /**
- * Settings for this object.
- *
- * - `fields` The fields to use to identify a user by.
- * - `userModel` The model name of the User, defaults to User.
- * - `scope` Additional conditions to use when looking up and authenticating users,
- *    i.e. `array('User.is_active' => 1).`
- * - `recursive` The value of the recursive key passed to find(). Defaults to 0.
- * - `contain` Extra models to contain and store in session.
- * - `realm` The realm authentication is for. Defaults the server name.
- *
- * @var array
- */
-	public $settings = array(
-		'fields' => array(
-			'username' => 'username',
-			'password' => 'password'
-		),
-		'userModel' => 'User',
-		'scope' => array(),
-		'recursive' => 0,
-		'contain' => null,
-		'realm' => '',","It is needed and is set in [constructor](https://github.com/ADmad/cakephp/blob/8ae3934378e75b2bdc7ac850f7593467fa7e7fc3/lib/Cake/Controller/Component/Auth/BasicAuthenticate.php#L55). I removed the overriding of `$settings` property so that if its keys are updated in `BaseAuthenticate` they are easily inherited and you don't have to update this class too. 
",0,dd2892ad8d0e3a0b09990b0a9ef26c320f1901fa
2930599,0,"should the regex then consider the following?   ```html      <br/>, <br />, <br>, <br > ```   Mark, I'm not sure if I follow the tag formatting that you've created and how it would account for the 4 versions of 'br' above?""",2013-02-07 07:07:30,TeckniX,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1107#discussion_r2930599,2013-02-07T18:07:30Z,2013-03-25T15:01:22Z,TeckniX,CONTRIBUTOR,lib/Cake/View/Helper/TextHelper.php,,,,,1,"@@ -228,6 +228,29 @@ public function highlight($text, $phrase, $options = array()) {
 	}
 
 /**
+ * Formats paragraphs around given text for all line breaks
+ *  <br> added for single line return
+ *  <p> added for double line return
+ *
+ * @param string $text Text
+ * @return string The text with proper <p> tags
+ * @link http://book.cakephp.org/2.0/en/core-libraries/helpers/text.html#TextHelper::autoParagraph
+ */
+	public static function autoParagraph($text) {
+		if (trim($text) !== '') {
+			$text = preg_replace('|<br />\s*<br />|', ""\n\n"", $text . ""\n"");","should the regex then consider the following? 

``` html
     <br/>, <br />, <br>, <br >
```

Mark, I'm not sure if I follow the tag formatting that you've created and how it would account for the 4 versions of 'br' above?
",0,d260f4a5b3c4e057355397da65ab7f8a3088d5a7
1616412,0,"Can you please rename it to addToWhitelist ? First time I read this I thought it was ment to add fields to a query""",2012-09-16 19:33:50,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/851#discussion_r1616412,2012-09-17T07:33:50Z,2012-11-02T09:54:29Z,lorenzo,MEMBER,lib/Cake/Model/Model.php,,,,,1,"@@ -2299,6 +2302,29 @@ public function saveAssociated($data = null, $options = array()) {
 	}
 
 /**
+ * Helper method for saveAll() and friends, to add foreign key to fieldlist
+ *
+ * @param string $key fieldname to be added to list
+ * @param array $options
+ * @return array $options
+ */
+	public function addToFieldList($key, $options) {","Can you please rename it to addToWhitelist ? First time I read this I thought it was ment to add fields to a query
",0,7007dba0eb836f852aaca95fada103bc4ba993a9
1620325,0,"fieldList == whiteList though.""",2012-09-17 04:39:36,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/851#discussion_r1620325,2012-09-17T16:39:36Z,2012-11-02T09:54:30Z,markstory,MEMBER,lib/Cake/Model/Model.php,,,,,1,"@@ -2299,6 +2302,29 @@ public function saveAssociated($data = null, $options = array()) {
 	}
 
 /**
+ * Helper method for saveAll() and friends, to add foreign key to fieldlist
+ *
+ * @param string $key fieldname to be added to list
+ * @param array $options
+ * @return array $options
+ */
+	public function addToFieldList($key, $options) {","fieldList == whiteList though.
",0,7007dba0eb836f852aaca95fada103bc4ba993a9
1616459,2,"Can we add a default return? throwing an exception sounds a bit too much for view related code""",2012-09-16 19:47:21,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/850#discussion_r1616459,2012-09-17T07:47:21Z,2012-09-17T11:22:15Z,lorenzo,MEMBER,lib/Cake/Utility/CakeNumber.php,,127.0,,,1,"@@ -102,6 +102,28 @@ public static function toReadableSize($size) {
 	}
 
 /**
+ * Converts filesize from human readable string to bytes
+ *
+ * @param string $size Size in human readable string like '5MB'
+ * @return integer Bytes
+ */
+	public static function fromReadableSize($size) {
+		if (ctype_digit($size)) {
+			return $size * 1;
+		}
+		$units = array('KB', 'MB', 'GB', 'TB', 'PB');
+		foreach ($units as $i => $unit) {
+			if ($unit == substr($size, -2)) {
+				return $size * pow(1024, $i + 1);
+			}
+		}
+		if (substr($size, -1) == 'B' && ctype_digit(substr($size, 0, strlen($size) - 1))) {
+			return $size * 1;
+		}
+		throw new CakeException(__d('cake_dev', 'No unit type.'));","Can we add a default return? throwing an exception sounds a bit too much for view related code
",0,9530e68ae62dc9cb49b00e61814165c46009f56e
1560837,0,"Why not have the _setupFilesystem() method return a list of variables that you can unpack with list().  That solves the duplication and variable scoping issues.""",2012-09-08 05:35:24,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/626#discussion_r1560837,2012-09-08T17:35:24Z,2012-09-08T17:35:24Z,markstory,MEMBER,lib/Cake/Test/Case/Utility/FolderTest.php,,1023.0,,,62,"@@ -848,14 +973,76 @@ public function testCopy() {
 		file_put_contents($folderThree . DS . 'folder2' . DS . 'file2.php', 'untouched');
 
 		$Folder = new Folder($folderOne);
-		$result = $Folder->copy($folderThree);
+		$result = $Folder->copy(array('to'=>$folderThree, 'scheme'=>Folder::SKIP));
 		$this->assertTrue($result);
 		$this->assertTrue(file_exists($folderThree . DS . 'file1.php'));
 		$this->assertEquals('untouched', file_get_contents($folderThree . DS . 'folder2' . DS . 'file2.php'));
 
 		$Folder = new Folder($path);
 		$Folder->delete();
+	}	
+	
+	/**
+	 * testCopyWithOverwrite
+	 * 
+	 * Verify that subdirectories existing in both destination and source directory
+	 * are overwritten/replaced recursivly.
+	 * 
+	 * $path: folder_test/
+	 * $folderOne: folder_test/folder1/
+	 * - file1.php
+	 * $folderTwo: folder_test/folder2/
+	 * - file2.php
+	 * $folderThree: folder_test/folder1/folder3/
+	 * - file3.php
+	 * $folderFour: folder_test/folder2/folder4/
+	 * - file4.php
+	 * $folderFive: folder_test/folder4/
+	 */
+	function testCopyWithOverwrite() {
+		$path = TMP . 'folder_test';
+		$folderOne = $path . DS . 'folder1';
+		$folderTwo = $path . DS . 'folder2';
+		$folderThree = $folderOne . DS . 'folder';
+		$folderFour = $folderTwo . DS . 'folder';
+		$folderFive = $path . DS . 'folder5';
+		$fileOne = $folderOne . DS . 'file1.php';
+		$fileTwo = $folderTwo . DS . 'file2.php';
+		$file3 = $folderThree . DS . 'file3.php';
+		$file4 = $folderFour . DS . 'file4.php';
+	
+		new Folder($path, true);
+		new Folder($folderOne, true);
+		new Folder($folderTwo, true);
+		new Folder($folderThree, true);
+		new Folder($folderFour, true);
+		new Folder($folderFive, true);
+		touch($fileOne);
+		touch($fileTwo);
+		touch($file3);
+		touch($file4);","Why not have the _setupFilesystem() method return a list of variables that you can unpack with list().  That solves the duplication and variable scoping issues.
",0,0a35f514cb07b016ac7bd1b904a273b6a0026d05
165826,1,"I think the mask config option is useful.  I just think that chmod() has no chance of side effects in a multi-threaded webserver unlike umask()""",2011-10-11 13:29:24,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/240#discussion_r165826,2011-10-12T01:29:24Z,2011-10-12T08:20:12Z,markstory,MEMBER,lib/Cake/Cache/Engine/FileEngine.php,,,,,1,"@@ -288,9 +283,10 @@ class FileEngine extends CacheEngine {
 		if (!$createKey && !$path->isFile()) {
 			return false;
 		}
-		$old = umask(0);
+
+		$old = umask(0666 & ~$this->settings['mask']);","I think the mask config option is useful.  I just think that chmod() has no chance of side effects in a multi-threaded webserver unlike umask()
",0,40aeabe03afb523261c36d3da690d1527207412b
6632562,1,"Returning early for `if (Configure::read('Cache.check') === true) {` would be great too!""",2013-09-27 04:41:53,renan,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1687#discussion_r6632562,2013-09-27T16:41:53Z,2013-09-28T08:19:33Z,renan,CONTRIBUTOR,lib/Cake/Model/Model.php,,,,,1,"@@ -3501,17 +3501,20 @@ public function onError() {
 	protected function _clearCache($type = null) {
 		if ($type === null) {","Returning early for `if (Configure::read('Cache.check') === true) {` would be great too!
",0,be61a5023f6052b7765bddfb3b29e52407d0df85
4779589,0,"beeing => being and singup => signup ?""",2013-06-19 06:22:19,dereuromark,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1352#discussion_r4779589,2013-06-19T18:22:19Z,2013-06-19T18:22:19Z,dereuromark,MEMBER,lib/Cake/Test/Case/View/Helper/FormHelperTest.php,,6636.0,,,8,"@@ -6629,6 +6629,31 @@ public function testYearAutoExpandRange() {
 	}
 
 /**
+ * testInputDateMaxYear method
+ * 
+ * Let's say we want to only allow users born from
+ * 2006 to 2008 to register
+ * This beeing the first singup page, we still don't have any data","beeing => being and singup => signup ?
",0,2c2f357f30afb956187d89f84313ea268ff22ea9
6374521,0,"If you want you can, if not I can go through and fix the old code. There isn't a phpcs test for this which is why it is inconsistent.""",2013-09-15 23:55:27,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1638#discussion_r6374521,2013-09-16T11:55:27Z,2013-09-16T12:06:12Z,markstory,MEMBER,lib/Cake/Test/Case/Event/CakeEventManagerTest.php,,,,,1,"@@ -414,4 +422,63 @@ public function testStopPropagation() {
 		$expected = array('secondListenerFunction');
 		$this->assertEquals($expected, $listener->callStack);
 	}
+
+/**
+ * Tests event dispatching using priorities
+ *
+ * @return void
+ */
+	public function testDispatchPrioritizedWithGlobal() {
+		$generalManager = $this->getMock('CakeEventManager');
+		$manager = new CakeEventManager;
+		$listener = new CustomTestEventListerner;","If you want you can, if not I can go through and fix the old code. There isn't a phpcs test for this which is why it is inconsistent.
",0,8a87f7e1b56af69b3ac9b2df52ace9caad45e9f5
6101204,2,":(""",2013-08-31 11:25:29,jrbasso,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1584#discussion_r6101204,2013-08-31T23:25:29Z,2013-09-01T02:33:40Z,jrbasso,MEMBER,lib/Cake/ORM/Query.php,,,,,1,"@@ -558,6 +558,29 @@ public function mapReduce(callable $mapper = null, callable $reducer = null, $ov
 	}
 
 /**
+ * Returns the first result out of executed this query, if the query has not been
+ * executed before, it will set the limit clause to 1 for performance reasons.
+ *
+ * ###Example:
+ *
+ * ``$singleUser = $query->select(['id', 'username'])->first()``
+ *
+ * @return mixed the first result from the ResultSet
+ */
+	public function first() {
+		if ($this->_dirty) {
+			$this->limit(1);
+		}
+		$this->bufferResults();
+		$this->_results = $this->execute();
+		// Calls foreach so we cursor is rewinded automatically
+		foreach ($this->_results as $row) {",":(
",0,88c0ab3a2f5be7840d559e8873b0b6562e915416
5829535,2,"I'm glad I'm not the only person who hates Cache::set(). That method is all sorts of silly. I'm on board for removing it if others are. It adds a pile of complexity to Cache for almost no benefit other than making the calling code more complicated as well""",2013-08-17 06:44:30,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1534#discussion_r5829535,2013-08-17T18:44:30Z,2013-08-17T21:09:51Z,markstory,MEMBER,lib/Cake/Cache/Cache.php,,181.0,,,71,"@@ -125,25 +132,62 @@ class Cache {
 
 /**
  * This method can be used to define cache adapters for an application
- * during the bootstrapping process. You can use this method to add new cache adapters
- * at runtime as well. New cache configurations will be constructed upon the next write.
+ * or read existing configuration.
  *
  * To change an adapter's configuration at runtime, first drop the adapter and then
  * reconfigure it.
  *
  * Adapters will not be constructed until the first operation is done.
  *
+ * ### Usage
+ *
+ * Reading config data back:
+ *
+ * `Cache::config('default');`
+ *
+ * Setting a cache engine up.
+ *
+ * `Cache::config('default', $settings);`
+ *
+ * Injecting a constructed adapter in:
+ *
+ * `Cache::config('default', $instance);`
+ *
+ * Using a factory function to get an adapter:
+ *
+ * `Cache::config('default', function () { return new FileEngine(); });`
+ *
+ * Configure multiple adapters at once:
+ *
+ * `Cache::config($arrayOfConfig);`
+ *
  * @param string|array $key The name of the cache config, or an array of multiple configs.
  * @param array $config An array of name => config data for adapter.
- * @return void
+ * @return mixed null when adding configuration and an array of configuration data when reading.
+ * @throws Cake\Error\Exception When trying to modify an existing config.
  */
 	public static function config($key, $config = null) {
-		if ($config !== null && is_string($key)) {
-			static::$_config[$key] = $config;
+		// Read config.
+		if ($config === null && is_string($key)) {
+			return isset(static::$_config[$key]) ? static::$_config[$key] : null;
+		}
+		if ($config === null && is_array($key)) {
+			foreach ($key as $name => $settings) {
+				static::config($name, $settings);
+			}
 			return;
 		}
-
-		static::$_config = array_merge(static::$_config, $key);
+		if (isset(static::$_config[$key])) {
+			throw new Error\Exception(__d('cake_dev', 'Cannot reconfigure existing adapter ""%s""', $key));","I'm glad I'm not the only person who hates Cache::set(). That method is all sorts of silly. I'm on board for removing it if others are. It adds a pile of complexity to Cache for almost no benefit other than making the calling code more complicated as well.
",0,0ecdd6f5b831281d144abd821e93f9157897709d
5591330,0,"There are a number of classname checks throughout the new code. Would it make sense to have a simple class that implemented the ExpressionInterface that we could use to wrap other values with? That might help remove the various `instanceof` checks through""",2013-08-05 09:50:16,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1479#discussion_r5591330,2013-08-05T21:50:16Z,2013-08-10T09:37:05Z,markstory,MEMBER,lib/Cake/Database/Query.php,,1209.0,,,196,"@@ -1157,8 +1182,27 @@ protected function _buildInsertPart($parts) {
  * @param array $parts
  * @return string SQL fragment.
  */
-	protected function _buildValuesPart($parts) {
-		return implode('', $parts);
+	protected function _buildValuesPart($parts, $generator) {
+		return implode('', $this->_stringifyExpressions($parts, $generator));
+	}
+
+/**
+ * Helper function used to covert ExpressionInterface objects inside an array
+ * into their string representation
+ *
+ * @param array $expression list of strings and ExpressionInterface objects
+ * @param ValueBinder $generator the placeholder generator to be used in expressions
+ * @return array
+ */
+	protected function _stringifyExpressions(array $expressions, ValueBinder $generator) {
+		$result = [];
+		foreach ($expressions as $k => $expression) {
+			if ($expression instanceof ExpressionInterface) {
+				$expression = '(' . $expression->sql($generator) . ')';
+			}","There are a number of classname checks throughout the new code. Would it make sense to have a simple class that implemented the ExpressionInterface that we could use to wrap other values with? That might help remove the various `instanceof` checks throughout the code as all values would implement the ExpressionInterface.
",0,8962e041fb4d9c46bb7cd809418d8f6f92cb2daf
