comment_id,commit_id,author_login,author_id,body,created_at,updated_at
316329,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"In general yes. But in this case I _want/need_ blocking to preserve ordering. Need to flush before any other thread gets to send messages through the remote client. This method is only used in one single place; the reconnect hook.
The only way having full parallelism here is to have _all_ messages go through the tx log every single message send and pay for that price every send. Which can happen 1M times more often than reconnect after failure. So I believe this is the best approach. 
",2011-03-26T09:32:15Z,2011-03-26T09:32:15Z
316330,b4256431cddc0a70f2845925366e883dc5029b17,viktorklang,10871,"Don't forget to add it to the migration docs ;)

On Mar 26, 2011 10:28 AM, ""jboner"" <
reply@reply.github.com>
wrote:

This was a bit of a joke. But now it is clear enough I think :-)
Almost Spring-level of long naming.
## 

Reply to this email directly or view it on GitHub:
https://github.com/jboner/akka/commit/b4256431cddc0a70f2845925366e883dc5029b17#commitcomment-316326
",2011-03-26T09:33:15Z,2011-03-26T09:33:15Z
316332,3f719ef6107e5d188df5c88baa7fc65207685d86,viktorklang,10871,"Good point, I understand

On Mar 26, 2011 10:32 AM, ""jboner"" <
reply@reply.github.com>
wrote:

In general yes. But in this case I _want/need_ blocking to preserve
ordering. Need to flush before any other thread gets to send messages
through the remote client. This method is only used in one single place; the
reconnect hook.
The only way having full parallelism here is to have _all_ messages go
through the tx log every single message send and pay for that price every
send. Which can happen 1M times more often than reconnect after failure. So
I believe this is the best approach.
## 

Reply to this email directly or view it on GitHub:
https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316329
",2011-03-26T09:38:41Z,2011-03-26T09:38:41Z
316337,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"Because if an exception is thrown in the sending logic then I would have the hassle of prepending it to the tx log in the finally block. I would have to use Deque etc. In cases like this peek/remove is better IMHO.
",2011-03-26T09:43:57Z,2011-03-26T09:43:57Z
316338,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"This is true. Should we not resend the exception? We log it (both in standard EventHandler and the RemoteClient event handler) that is perhaps sufficient. 
Should we have a config option to enable/disable this behavior? 
",2011-03-26T09:45:59Z,2011-03-26T09:45:59Z
316359,3f719ef6107e5d188df5c88baa7fc65207685d86,viktorklang,10871,"IMHO, if we do not throw an exception, we need to make sure that the message
gets delivered, on the other hand, if we throw an exception we can't deliver
the message.

On Sat, Mar 26, 2011 at 10:45 AM, jboner <
reply@reply.github.com>wrote:

> This is true. Should we not resend the exception? We log it (both in
> standard EventHandler and the RemoteClient event handler) that is perhaps
> sufficient.
> Should we have a config option to enable/disable this behavior?
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316338
## 

Viktor Klang,
Relentless is more
Work:   Scalable Solutions http://www.scalablesolutions.se
Code:   github.com/viktorklang
Follow: twitter.com/viktorklang
Read:   klangism.tumblr.com
",2011-03-26T10:27:16Z,2011-03-26T10:27:16Z
316365,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"It will get delivered if the remote client reconnects. Unless the client JVM
has crashed.

So I will change it to not throw. And make it configurable.

Or should we just delete it and only rely on Rays repeater?
## 

Jonas Bonér

http://scalablesolutions.se
http://jonasboner.com
http://akka.io
http://letitcrash.com

On 26 Mar 2011 11:27, ""viktorklang"" <
reply@reply.github.com>
wrote:

> IMHO, if we do not throw an exception, we need to make sure that the
> message
> gets delivered, on the other hand, if we throw an exception we can't
> deliver
> the message.
> 
> On Sat, Mar 26, 2011 at 10:45 AM, jboner <
> reply@reply.github.com>wrote:
> 
> > This is true. Should we not resend the exception? We log it (both in
> > standard EventHandler and the RemoteClient event handler) that is perhaps
> > sufficient.
> > Should we have a config option to enable/disable this behavior?
> > ## 
> > 
> > Reply to this email directly or view it on GitHub:
> > 
> > https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316338
> ## 
> 
> Viktor Klang,
> Relentless is more
> Work: Scalable Solutions http://www.scalablesolutions.se
> Code: github.com/viktorklang
> Follow: twitter.com/viktorklang
> Read: klangism.tumblr.com
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316359
",2011-03-26T10:45:11Z,2011-03-26T10:45:11Z
316414,3f719ef6107e5d188df5c88baa7fc65207685d86,viktorklang,10871,"Ask on the ML what people expect, don't know what is the best option.

On Mar 26, 2011 11:45 AM, ""jboner"" <
reply@reply.github.com>
wrote:

It will get delivered if the remote client reconnects. Unless the client JVM
has crashed.

So I will change it to not throw. And make it configurable.

Or should we just delete it and only rely on Rays repeater?
## 

Jonas Bonr

http://scalablesolutions.se
http://jonasboner.com
http://akka.io
http://letitcrash.com

On 26 Mar 2011 11:27, ""viktorklang"" <
reply@reply.github.com>
wrote:

> IMHO, if we do not throw an exception, we need to make sure that the
> message
> gets delivered, on ...
> reply@reply.github.com>wrote:
> 
> > This is true. Should we not resend the exception? We log it (both in
> > standard EventHandler a...
> > Work: Scalable Solutions http://www.scalablesolutions.se
> 
> Code: github.com/viktorklang
> Follow: twitter.com/viktorklang
> Read: klangism.tumblr.com
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316359
## 

Reply to this email directly or view it on GitHub:
https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316365
",2011-03-26T12:36:12Z,2011-03-26T12:36:12Z
316438,3f719ef6107e5d188df5c88baa7fc65207685d86,RayRoestenburg,156425,"Hi guys,
Of course I'm keeping up to date here to steel some ideas, apologies for just interjecting in your code reviews :)

I'm not sure if I'm hitting a miss here, but I don't think you can be certain the server has received the message when the future completes without problems, is that the intent? Unless netty is doing something magical there, it will just be delivered to the OS buffer if its plain socket stuff. Or am I wrong? that's why I do put everything through a tx log before sending, and only count on the server having received it when the server sends me a message with 'frame completed'. (and thats also why I deduplicate the messages on the other side).

IMHO its great to not have all your eggs in one basket, I'm already benefitting from the ipfw spec trait :)
",2011-03-26T13:37:56Z,2011-03-26T13:37:56Z
316442,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"No it will only guarantee that the message is sent out through the socket.
It is a weaker form of guarantee than what you are doing but with higher
performance since the price is close to zero. It is basically only a
guarantee for network failures. Not that the server is healthy.

I don't know but I think they can coexist and give the user options. WDYT?

It doesn't make any of your work obsolete.
## 

Jonas Bonér

http://scalablesolutions.se
http://jonasboner.com
http://akka.io
http://letitcrash.com

On 26 Mar 2011 14:37, ""RayRoestenburg"" <
reply@reply.github.com>
wrote:

> Hi guys,
> Of course I'm keeping up to date here to steel some ideas, apologies for
> just interjecting in your code reviews :)
> 
> I'm not sure if I'm hitting a miss here, but I don't think you can be
> certain the server has received the message when the future completes
> without problems, is that the intent? Unless netty is doing something
> magical there, it will just be delivered to the OS buffer if its plain
> socket stuff. Or am I wrong? that's why I do put everything through a tx log
> before sending, and only count on the server having received it when the
> server sends me a message with 'frame completed'. (and thats also why I
> deduplicate the messages on the other side).
> 
> IMHO its great to not have all your eggs in one basket, I'm already
> benefitting from the ipfw spec trait :)
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316438
",2011-03-26T13:44:37Z,2011-03-26T13:44:37Z
316446,3f719ef6107e5d188df5c88baa7fc65207685d86,RayRoestenburg,156425,"Ah right, yes definitely they can coexist like that. And it's nice because as you say then the user has options on how much performance penalty he is accepting to take. cool stuff.
",2011-03-26T13:51:00Z,2011-03-26T13:51:00Z
316455,3f719ef6107e5d188df5c88baa7fc65207685d86,jboner,10701,"Great. I don't want to step on your toes. I honestly had forgotten about
your great stuff.

On 26 March 2011 14:51, RayRoestenburg <
reply@reply.github.com>wrote:

> Ah right, yes definitely they can coexist like that. And it's nice because
> as you say then the user has options on how much performance penalty he is
> accepting to take. cool stuff.
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316446
## 

Jonas Bonér

Specialist at Large
work: http://scalablesolutions.se
code: http://akka.io
blog: http://jonasboner.com
twtr: @jboner
",2011-03-26T14:19:49Z,2011-03-26T14:19:49Z
316461,3f719ef6107e5d188df5c88baa7fc65207685d86,viktorklang,10871,"On Sat, Mar 26, 2011 at 3:19 PM, jboner <
reply@reply.github.com>wrote:

> Great. I don't want to step on your toes. I honestly had forgotten about
> your great stuff.

Indeed, you're doing great things, both of you.

> On 26 March 2011 14:51, RayRoestenburg <
> reply@reply.github.com>wrote:
> 
> > Ah right, yes definitely they can coexist like that. And it's nice
> > because
> > as you say then the user has options on how much performance penalty he
> > is
> > accepting to take. cool stuff.
> > ## 
> > 
> > Reply to this email directly or view it on GitHub:
> > 
> > https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316446
> ## 
> 
> Jonas Bonr
> 
> Specialist at Large
> work: http://scalablesolutions.se
> code: http://akka.io
> blog: http://jonasboner.com
> twtr: @jboner
> ## 
> 
> Reply to this email directly or view it on GitHub:
> 
> https://github.com/jboner/akka/commit/3f719ef6107e5d188df5c88baa7fc65207685d86#commitcomment-316455
## 

Viktor Klang,
Relentless is more
Work:   Scalable Solutions http://www.scalablesolutions.se
Code:   github.com/viktorklang
Follow: twitter.com/viktorklang
Read:   klangism.tumblr.com
",2011-03-26T14:24:38Z,2011-03-26T14:24:38Z
316555,3f719ef6107e5d188df5c88baa7fc65207685d86,RayRoestenburg,156425,"oh no worries, I should have gotten that stuff finished ages ago. 
",2011-03-26T15:43:50Z,2011-03-26T15:43:50Z
325324,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why is this needed?
",2011-04-01T10:08:03Z,2011-04-01T10:08:03Z
325325,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"why guard withWriteGuard? At what point in the code is there a: guard withReadGuard?
Since you're overwriting any old filters you might as well drop the guard, since the AtomicReference guarantees visibility anyway.
",2011-04-01T10:09:11Z,2011-04-01T10:09:11Z
325326,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Any particular reason to use AtomicReference and not a @volatile var?
",2011-04-01T10:09:31Z,2011-04-01T10:09:31Z
325328,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Is there a reason why you need Option[Vector] and not just a VEctor? Start out with the empty Vector == no filters?
",2011-04-01T10:10:06Z,2011-04-01T10:10:06Z
325330,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why like this and not just a callback fashion like:

onClientFilterSet(newFilters: Vector[Filter]): Unit

and

onServerFilterSet(newFilters: Vector[Filter]): Unit
",2011-04-01T10:11:46Z,2011-04-01T10:11:46Z
325331,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"See comment above
",2011-04-01T10:11:58Z,2011-04-01T10:11:58Z
325334,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Never use == and != for reference equality checks
",2011-04-01T10:12:33Z,2011-04-01T10:12:33Z
325335,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why Pipelines (plural)? can you have multiple Pipelines per Client, and how would that work?
",2011-04-01T10:13:15Z,2011-04-01T10:13:15Z
325336,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Also, does it add or replace?
",2011-04-01T10:13:31Z,2011-04-01T10:13:31Z
325341,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"There is no indication, neither in the name of the method, or any docs to the method that this is a destructive update. I'd suggest collapsing registerPipelines and unregisterPipelines into one signle method with the following name and signature:

def usePipeline(pipeline: Option[Pipeline]): Unit //usePipeline(None) == ""unregister""/""UNSET"" and usePipeline(Some(Pipeline)) == ""register""/""SET""
",2011-04-01T10:16:11Z,2011-04-01T10:16:11Z
325342,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"See above
",2011-04-01T10:16:17Z,2011-04-01T10:16:17Z
325343,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why do an allocation for each call here?
",2011-04-01T10:16:37Z,2011-04-01T10:16:37Z
325344,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"I'd collapse this entire section below into a non-branched section, if the Vector is empty, there shouldn't be any difference to the behavior.
",2011-04-01T10:17:19Z,2011-04-01T10:17:19Z
325348,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"This needs more docs
",2011-04-01T10:20:34Z,2011-04-01T10:20:34Z
325349,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"This needs docs
",2011-04-01T10:20:40Z,2011-04-01T10:20:40Z
325350,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why the 2 LoC and not just:

if (senderFuture.isDefined) senderFuture.get else new DefaultCompletableFuture[T](timeout)
",2011-04-01T10:21:09Z,2011-04-01T10:21:09Z
325353,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"I'd say that this method is wasteful since it does allocations for each invocation, while just removing minor syntactic overhead.
",2011-04-01T10:21:59Z,2011-04-01T10:21:59Z
325355,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Fold this code so it doesn't do branching, possible when the empty Vector signifies ""no filters"".
",2011-04-01T10:22:52Z,2011-04-01T10:22:52Z
325356,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Why isn't updateFilters done in createClient?
",2011-04-01T10:23:48Z,2011-04-01T10:23:48Z
325383,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Ah, so this is where the guard from Filters is used?

I'd scrap that and just use a @volatile variable, read it once, and once only in this method, and then do the flatMap on that. No locks needed.
",2011-04-01T11:03:20Z,2011-04-01T11:03:20Z
325384,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Same as above
",2011-04-01T11:03:29Z,2011-04-01T11:03:29Z
325385,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"same as above
",2011-04-01T11:04:05Z,2011-04-01T11:04:05Z
325386,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Same as above
",2011-04-01T11:04:14Z,2011-04-01T11:04:14Z
325387,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"I'd use result.isDefined instead of != None
",2011-04-01T11:05:23Z,2011-04-01T11:05:23Z
325390,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Same comments for register/unregister as stated previously
",2011-04-01T11:06:34Z,2011-04-01T11:06:34Z
325397,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Nice!
",2011-04-01T11:12:31Z,2011-04-01T11:12:31Z
325399,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"What is the use case for this method?
",2011-04-01T11:12:58Z,2011-04-01T11:12:58Z
325405,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Hmm, TypedActors are not affected by the pipeline stuff?
",2011-04-01T11:17:42Z,2011-04-01T11:17:42Z
325408,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"Nice!
",2011-04-01T11:18:57Z,2011-04-01T11:18:57Z
325410,54d1e036bdc1d761ee93e7f68d0565598afb2a53,viktorklang,10871,"this is removed in master, so should go in again
",2011-04-01T11:21:12Z,2011-04-01T11:21:12Z
325817,e9772672276e14ea5a11642c27ed460a8a8466ac,viktorklang,10871,"I don't think I like this since it can now point to a mutable collection, as, for instance, the Array used in the PI.scala.
",2011-04-01T16:43:20Z,2011-04-01T16:43:20Z
